Transaction_ID,Date,Vendor_ID,Vendor_Country,Commodity,Volume_MT,Market_Spot_Price,Unit_Price_USD,Total_Value_USD,Payment_Method,Flag_Sanction,Price_Variance_Pct,Flag_Price_Anomaly,Flag_Smurfing,Suspicious_Score
TRX_010111,2023-07-10 00:00:00,VND_0004,Japan,Gold_Bullion,1651.21,1925,1930.83,3188202.95,Open_Account,FALSE,0.00302857142857139,FALSE,FALSE,0
TRX_001368,2023-07-10 00:00:00,VND_0271,Germany,Gold_Bullion,1292.34,1925,1937.67,2504128.24,Wire,FALSE,0.00658181818181822,FALSE,FALSE,0
TRX_007991,2023-07-10 00:00:00,VND_0013,Canada,Gold_Bullion,66.58,1925,1952,129968.89,Wire,FALSE,0.014025974025974,FALSE,FALSE,0
TRX_012287,2023-07-10 00:00:00,VND_0061,Canada,Gold_Bullion,109.55,1925,1956.98,214394.31,Letter_of_Credit,FALSE,0.016612987012987,FALSE,FALSE,0
TRX_005390,2023-07-10 00:00:00,VND_0084,Japan,Aluminum_Ingot,4572.95,2115.5,2104.67,9624537.7,Open_Account,FALSE,0.00511935712597491,FALSE,FALSE,0
TRX_013334,2023-07-10 00:00:00,VND_0165,Canada,Gold_Bullion,965.37,1925,1932.11,1865203.04,Open_Account,FALSE,0.00369350649350644,FALSE,FALSE,0
TRX_003354,2023-07-10 00:00:00,VND_0086,United Arab Emirates,Copper_Cathode,2141.8,3.77,3.7,7920.2,Open_Account,FALSE,0.0185676392572944,FALSE,TRUE,1
TRX_010816,2023-07-11 00:00:00,VND_0105,Singapore,Copper_Cathode,207.77,3.75,3.7,769.4,Open_Account,FALSE,0.0133333333333333,FALSE,TRUE,1
TRX_004290,2023-07-11 00:00:00,VND_0289,Canada,Gold_Bullion,1683.22,1931.3,1912.34,3218883.66,Wire,FALSE,0.00981722156060686,FALSE,FALSE,0
TRX_012102,2023-07-11 00:00:00,VND_0160,Australia,Gold_Bullion,3766.47,1931.3,1909.28,7191244.66,Open_Account,FALSE,0.0114016465593124,FALSE,FALSE,0
TRX_000704,2023-07-11 00:00:00,VND_0282,Sanctioned_Proxy_Beta,Silver_Ingot,78.73,23.09,22.86,1799.65,Open_Account,TRUE,0.00996102208748378,FALSE,TRUE,2
TRX_006242,2023-07-11 00:00:00,VND_0160,Australia,Gold_Bullion,1004.64,1931.3,1928.24,1937180.65,Wire,FALSE,0.00158442499870551,FALSE,FALSE,0
TRX_014936,2023-07-11 00:00:00,VND_0121,Singapore,Gold_Bullion,540.28,1931.3,1921.28,1038023.71,Letter_of_Credit,FALSE,0.00518821519183968,FALSE,FALSE,0
TRX_007737,2023-07-11 00:00:00,VND_0281,United States,Copper_Cathode,477.09,3.75,3.74,1782.93,Open_Account,FALSE,0.00266666666666661,FALSE,TRUE,1
TRX_003631,2023-07-11 00:00:00,VND_0064,Switzerland,Silver_Ingot,942.17,23.09,23.27,21924.54,Letter_of_Credit,FALSE,0.00779558250324815,FALSE,FALSE,0
TRX_001758,2023-07-11 00:00:00,VND_0273,Australia,Gold_Bullion,826.65,1931.3,1936.05,1600438.28,Letter_of_Credit,FALSE,0.00245948324962461,FALSE,FALSE,0
TRX_014893,2023-07-11 00:00:00,VND_0242,Australia,Gold_Bullion,357.13,1931.3,1954.06,697852.59,Wire,FALSE,0.0117848081603065,FALSE,FALSE,0
TRX_000674,2023-07-11 00:00:00,VND_0136,Germany,Gold_Bullion,150.84,1931.3,1910.02,288115.78,Open_Account,FALSE,0.0110184849583182,FALSE,FALSE,0
TRX_004011,2023-07-11 00:00:00,VND_0005,Germany,Copper_Cathode,197.05,3.75,3.72,733.79,Wire,FALSE,0.00799999999999995,FALSE,TRUE,1
TRX_004525,2023-07-11 00:00:00,VND_0164,Sanctioned_Proxy_Beta,Silver_Ingot,726.14,23.09,23.08,16757.95,Letter_of_Credit,TRUE,0.000433087916847188,FALSE,FALSE,1
TRX_004527,2023-07-11 00:00:00,VND_0178,Singapore,Silver_Ingot,606.03,23.09,22.98,13925.96,Wire,FALSE,0.0047639670853183,FALSE,TRUE,1
TRX_010495,2023-07-11 00:00:00,VND_0074,Sanctioned_Proxy_Alpha,Silver_Ingot,404.02,23.09,22.68,9162.49,Letter_of_Credit,TRUE,0.0177566045907319,FALSE,TRUE,2
TRX_009897,2023-07-11 00:00:00,VND_0128,United States,Copper_Cathode,481.43,3.75,3.81,1833.22,Wire,FALSE,0.016,FALSE,TRUE,1
TRX_012967,2023-07-11 00:00:00,VND_0071,Canada,Gold_Bullion,1114.73,1931.3,1931.46,2153051.89,Letter_of_Credit,FALSE,8.28457515663449E-05,FALSE,FALSE,0
TRX_005873,2023-07-11 00:00:00,VND_0001,United States,Gold_Bullion,925.07,1931.3,1929.04,1784489.7,Wire,FALSE,0.00117019624087402,FALSE,FALSE,0
TRX_001941,2023-07-11 00:00:00,VND_0152,Sanctioned_Proxy_Alpha,Aluminum_Ingot,231.68,2127.5,2144.7,496887.93,Wire,TRUE,0.00808460634547582,FALSE,FALSE,1
TRX_014538,2023-07-11 00:00:00,VND_0057,Japan,Gold_Bullion,994.37,1931.3,1940.05,1929127.7,Wire,FALSE,0.00453062703878217,FALSE,FALSE,0
TRX_011819,2023-07-11 00:00:00,VND_0170,Germany,Silver_Ingot,506.07,23.09,22.7,11486.83,Open_Account,FALSE,0.0168904287570377,FALSE,TRUE,1
TRX_008516,2023-07-11 00:00:00,VND_0077,Switzerland,Silver_Ingot,989.32,23.09,23.32,23074.76,Letter_of_Credit,FALSE,0.00996102208748378,FALSE,FALSE,0
TRX_001106,2023-07-11 00:00:00,VND_0144,Australia,Gold_Bullion,221.29,1931.3,1897.34,419870.15,Open_Account,FALSE,0.0175840107699477,FALSE,FALSE,0
TRX_006312,2023-07-11 00:00:00,VND_0140,Sanctioned_Proxy_Alpha,Copper_Cathode,1644.08,3.75,3.68,6048.85,Letter_of_Credit,TRUE,0.0186666666666666,FALSE,TRUE,2
TRX_005289,2023-07-11 00:00:00,VND_0235,Japan,Copper_Cathode,425.12,3.75,3.8,1613.68,Wire,FALSE,0.0133333333333333,FALSE,TRUE,1
TRX_011782,2023-07-11 00:00:00,VND_0287,United States,Gold_Bullion,960.54,1931.3,1946.17,1869370.06,Letter_of_Credit,FALSE,0.0076994770361933,FALSE,FALSE,0
TRX_007639,2023-07-11 00:00:00,VND_0190,Japan,Silver_Ingot,1369.13,23.09,22.82,31239.16,Wire,FALSE,0.0116933737548722,FALSE,FALSE,0
TRX_011338,2023-07-11 00:00:00,VND_0203,Canada,Silver_Ingot,3421.69,23.09,22.63,77449.6,Wire,FALSE,0.0199220441749676,FALSE,FALSE,0
TRX_000502,2023-07-11 00:00:00,VND_0019,Sanctioned_Proxy_Alpha,Copper_Cathode,133.26,3.75,3.82,509.28,Wire,TRUE,0.0186666666666666,FALSE,TRUE,2
TRX_011637,2023-07-11 00:00:00,VND_0099,Germany,Copper_Cathode,749.88,3.75,3.7,2778.15,Wire,FALSE,0.0133333333333333,FALSE,TRUE,1
TRX_012426,2023-07-11 00:00:00,VND_0047,Singapore,Aluminum_Ingot,399.76,2127.5,2095.92,837874.53,Wire,FALSE,0.0148437132784959,FALSE,FALSE,0
TRX_006805,2023-07-11 00:00:00,VND_0201,United States,Copper_Cathode,1237.95,3.75,3.78,4676.59,Wire,FALSE,0.00799999999999995,FALSE,TRUE,1
TRX_001239,2023-07-11 00:00:00,VND_0187,Switzerland,Copper_Cathode,667.32,3.75,3.74,2493.87,Wire,FALSE,0.00266666666666661,FALSE,TRUE,1
TRX_011712,2023-07-11 00:00:00,VND_0214,Sanctioned_Proxy_Beta,Silver_Ingot,643.58,23.09,23.46,15098.95,Open_Account,TRUE,0.0160242529233435,FALSE,FALSE,1
TRX_000369,2023-07-11 00:00:00,VND_0271,Germany,Copper_Cathode,1080.45,3.75,3.74,4044.21,Open_Account,FALSE,0.00266666666666661,FALSE,TRUE,1
TRX_006288,2023-07-11 00:00:00,VND_0213,Germany,Silver_Ingot,294.02,23.09,23.18,6815.21,Open_Account,FALSE,0.00389779125162407,FALSE,TRUE,1
TRX_010561,2023-07-11 00:00:00,VND_0298,Japan,Gold_Bullion,390.26,1931.3,1940.1,757138.04,Letter_of_Credit,FALSE,0.00455651633614661,FALSE,FALSE,0
TRX_010978,2023-07-11 00:00:00,VND_0192,United Arab Emirates,Copper_Cathode,102.34,3.75,3.69,377.81,Open_Account,FALSE,0.016,FALSE,TRUE,1
TRX_002849,2023-07-11 00:00:00,VND_0212,Sanctioned_Proxy_Alpha,Silver_Ingot,5624.25,23.09,23.35,131321.31,Open_Account,TRUE,0.0112602858380252,FALSE,FALSE,1
TRX_012418,2023-07-11 00:00:00,VND_0251,United States,Copper_Cathode,612.85,3.75,3.82,2342.17,Wire,FALSE,0.0186666666666666,FALSE,TRUE,1
TRX_001009,2023-07-11 00:00:00,VND_0261,Germany,Aluminum_Ingot,1750.81,2127.5,2169.44,3798270.96,Letter_of_Credit,FALSE,0.0197132784958872,FALSE,FALSE,0
TRX_007507,2023-07-11 00:00:00,VND_0241,Germany,Silver_Ingot,144.98,23.09,23.1,3348.36,Letter_of_Credit,FALSE,0.000433087916847188,FALSE,TRUE,1
TRX_014425,2023-07-11 00:00:00,VND_0117,Germany,Gold_Bullion,106.81,1931.3,1939.7,207180.54,Wire,FALSE,0.00434940195723093,FALSE,FALSE,0
TRX_014986,2023-07-11 00:00:00,VND_0264,Singapore,Aluminum_Ingot,283.82,2127.5,2124.74,603035.89,Open_Account,FALSE,0.0012972972972974,FALSE,FALSE,0
TRX_010189,2023-07-11 00:00:00,VND_0204,United States,Silver_Ingot,808.83,23.09,23.52,19020.9,Letter_of_Credit,FALSE,0.0186227804244262,FALSE,FALSE,0
TRX_009326,2023-07-11 00:00:00,VND_0213,Germany,Silver_Ingot,1305.61,23.09,23.03,30066.14,Letter_of_Credit,FALSE,0.00259852750108266,FALSE,FALSE,0
TRX_004278,2023-07-11 00:00:00,VND_0144,Australia,Gold_Bullion,284.79,1931.3,1931.19,549993.3,Wire,FALSE,5.69564542017812E-05,FALSE,FALSE,0
TRX_005296,2023-07-11 00:00:00,VND_0251,United States,Copper_Cathode,4158.93,3.75,5.41856750801553,22535.442966111,Letter_of_Credit,FALSE,0.444951335470808,TRUE,FALSE,1
TRX_004570,2023-07-11 00:00:00,VND_0250,Sanctioned_Proxy_Alpha,Gold_Bullion,374.32,1931.3,1907.07,713850.6,Wire,TRUE,0.0125459535028219,FALSE,FALSE,1
TRX_005267,2023-07-11 00:00:00,VND_0148,Germany,Copper_Cathode,300.35,3.75,3.7,1112.79,Open_Account,FALSE,0.0133333333333333,FALSE,TRUE,1
TRX_005691,2023-07-11 00:00:00,VND_0081,Japan,Gold_Bullion,248.06,1931.3,1939.53,481121.9,Letter_of_Credit,FALSE,0.00426137834619169,FALSE,FALSE,0
TRX_001813,2023-07-11 00:00:00,VND_0170,Germany,Copper_Cathode,115.73,3.75,3.82,442.21,Letter_of_Credit,FALSE,0.0186666666666666,FALSE,TRUE,1
TRX_006770,2023-07-11 00:00:00,VND_0243,Switzerland,Gold_Bullion,957.47,1931.3,1962.89,1879411.42,Open_Account,FALSE,0.0163568580748719,FALSE,FALSE,0
TRX_009744,2023-07-11 00:00:00,VND_0079,Australia,Gold_Bullion,809.88,1931.3,1893.16,1533227.7,Wire,FALSE,0.0197483560296173,FALSE,FALSE,0
TRX_007614,2023-07-11 00:00:00,VND_0114,United States,Aluminum_Ingot,239.9,2127.5,2131.62,511368.14,Wire,FALSE,0.00193654524089302,FALSE,FALSE,0
TRX_002622,2023-07-11 00:00:00,VND_0035,Canada,Gold_Bullion,361.31,1931.3,1904.72,688199.64,Letter_of_Credit,FALSE,0.013762750478952,FALSE,FALSE,0
TRX_002049,2023-07-11 00:00:00,VND_0173,Sanctioned_Proxy_Alpha,Copper_Cathode,1239,3.75,3.76,4653.24,Letter_of_Credit,TRUE,0.00266666666666661,FALSE,TRUE,2
TRX_000174,2023-07-12 00:00:00,VND_0040,United Arab Emirates,Gold_Bullion,1302.75,1956.2,1948.11,2537914.32,Wire,FALSE,0.00413556896022909,FALSE,FALSE,0
TRX_013424,2023-07-12 00:00:00,VND_0090,Japan,Copper_Cathode,545.43,3.84,3.79,2065.87,Open_Account,FALSE,0.0130208333333333,FALSE,TRUE,1
TRX_008650,2023-07-12 00:00:00,VND_0128,United States,Aluminum_Ingot,4354.07,2193.75,2226.18,9692947.51,Wire,FALSE,0.0147829059829059,FALSE,FALSE,0
TRX_006908,2023-07-12 00:00:00,VND_0279,United Arab Emirates,Gold_Bullion,240.48,1956.2,1964.54,472434.86,Open_Account,FALSE,0.00426336775380836,FALSE,FALSE,0
TRX_014621,2023-07-12 00:00:00,VND_0243,Switzerland,Copper_Cathode,97.48,3.84,3.77,367.52,Wire,FALSE,0.0182291666666666,FALSE,TRUE,1
TRX_009463,2023-07-12 00:00:00,VND_0192,United Arab Emirates,Copper_Cathode,366.89,3.84,3.92,1437.72,Letter_of_Credit,FALSE,0.0208333333333334,FALSE,TRUE,1
TRX_004120,2023-07-12 00:00:00,VND_0141,Germany,Copper_Cathode,605.3,3.84,3.89,2356.02,Open_Account,FALSE,0.0130208333333334,FALSE,TRUE,1
TRX_012045,2023-07-12 00:00:00,VND_0272,Japan,Gold_Bullion,304.88,1956.2,1991.71,607237.41,Letter_of_Credit,FALSE,0.0181525406400164,FALSE,FALSE,0
TRX_010915,2023-07-12 00:00:00,VND_0233,Canada,Aluminum_Ingot,471.23,2193.75,2205.08,1039110.03,Letter_of_Credit,FALSE,0.00516467236467233,FALSE,FALSE,0
TRX_001341,2023-07-12 00:00:00,VND_0011,United States,Gold_Bullion,876.77,1956.2,1952.44,1711848.3,Letter_of_Credit,FALSE,0.001922093855434,FALSE,FALSE,0
TRX_006442,2023-07-12 00:00:00,VND_0155,United Arab Emirates,Aluminum_Ingot,823.32,2193.75,2230.71,1836590.4,Open_Account,FALSE,0.0168478632478633,FALSE,FALSE,0
TRX_014490,2023-07-12 00:00:00,VND_0216,Switzerland,Silver_Ingot,1401.51,24.12,24.48,34309.43,Wire,FALSE,0.0149253731343283,FALSE,FALSE,0
TRX_004236,2023-07-12 00:00:00,VND_0059,Canada,Gold_Bullion,472.5,1956.2,1933.14,913404.23,Wire,FALSE,0.0117881607197628,FALSE,FALSE,0
TRX_011185,2023-07-12 00:00:00,VND_0048,Canada,Silver_Ingot,190.7,24.12,24.23,4621.08,Wire,FALSE,0.00456053067993364,FALSE,TRUE,1
TRX_002838,2023-07-12 00:00:00,VND_0012,United States,Silver_Ingot,1045.92,24.12,24.24,25354.14,Wire,FALSE,0.00497512437810935,FALSE,FALSE,0
TRX_005716,2023-07-12 00:00:00,VND_0204,United States,Aluminum_Ingot,907.88,2193.75,2226.57,2021446.67,Wire,FALSE,0.0149606837606838,FALSE,FALSE,0
TRX_008476,2023-07-12 00:00:00,VND_0195,Sanctioned_Proxy_Alpha,Gold_Bullion,1475.82,1956.2,1974.17,2913506.2,Wire,TRUE,0.00918617728248647,FALSE,FALSE,1
TRX_007795,2023-07-12 00:00:00,VND_0235,Japan,Aluminum_Ingot,464.15,2193.75,2221.23,1030976.01,Wire,FALSE,0.0125264957264957,FALSE,FALSE,0
TRX_002226,2023-07-12 00:00:00,VND_0043,United States,Gold_Bullion,130.76,1956.2,1968.29,257365.78,Letter_of_Credit,FALSE,0.00618034965749919,FALSE,FALSE,0
TRX_010276,2023-07-12 00:00:00,VND_0102,Sanctioned_Proxy_Alpha,Aluminum_Ingot,52.35,2193.75,2201.86,115266.99,Open_Account,TRUE,0.00369686609686616,FALSE,FALSE,1
TRX_002165,2023-07-12 00:00:00,VND_0156,Switzerland,Silver_Ingot,288.64,24.12,24.58,7093.42,Wire,FALSE,0.0190713101160861,FALSE,TRUE,1
TRX_007445,2023-07-12 00:00:00,VND_0126,Australia,Gold_Bullion,2767.89,1956.2,1950.17,5397867.74,Letter_of_Credit,FALSE,0.00308250690113484,FALSE,FALSE,0
TRX_004589,2023-07-12 00:00:00,VND_0148,Germany,Copper_Cathode,1231.42,3.84,3.86,4750.59,Wire,FALSE,0.00520833333333334,FALSE,TRUE,1
TRX_006115,2023-07-12 00:00:00,VND_0194,Sanctioned_Proxy_Beta,Silver_Ingot,421.56,24.12,23.76,10016.11,Open_Account,TRUE,0.0149253731343283,FALSE,TRUE,2
TRX_008766,2023-07-12 00:00:00,VND_0276,Sanctioned_Proxy_Beta,Gold_Bullion,298.48,1956.2,1926.56,575044.48,Wire,TRUE,0.0151518249667724,FALSE,FALSE,1
TRX_010721,2023-07-12 00:00:00,VND_0275,United States,Copper_Cathode,226.87,3.84,3.82,867.07,Wire,FALSE,0.00520833333333334,FALSE,TRUE,1
TRX_007683,2023-07-12 00:00:00,VND_0105,Singapore,Copper_Cathode,397.39,3.84,3.77,1498.91,Open_Account,FALSE,0.0182291666666666,FALSE,TRUE,1
TRX_012924,2023-07-12 00:00:00,VND_0176,Sanctioned_Proxy_Alpha,Aluminum_Ingot,459.51,2193.75,2221.26,1020690.6,Letter_of_Credit,TRUE,0.012540170940171,FALSE,FALSE,1
TRX_004476,2023-07-12 00:00:00,VND_0274,Japan,Aluminum_Ingot,837.59,2193.75,2167.81,1815745.25,Wire,FALSE,0.0118245014245015,FALSE,FALSE,0
TRX_005994,2023-07-12 00:00:00,VND_0288,Sanctioned_Proxy_Alpha,Copper_Cathode,528.03,3.84,3.9,2058.9,Letter_of_Credit,TRUE,0.015625,FALSE,TRUE,2
TRX_012935,2023-07-12 00:00:00,VND_0063,Australia,Gold_Bullion,533.14,1956.2,1983.65,1057561.59,Wire,FALSE,0.0140323075350169,FALSE,FALSE,0
TRX_000644,2023-07-12 00:00:00,VND_0013,Canada,Gold_Bullion,437.45,1956.2,1929.15,843902.68,Wire,FALSE,0.0138278294652898,FALSE,FALSE,0
TRX_002556,2023-07-12 00:00:00,VND_0122,Singapore,Aluminum_Ingot,744.44,2193.75,2217.07,1650467.75,Wire,FALSE,0.0106301994301995,FALSE,FALSE,0
TRX_006727,2023-07-12 00:00:00,VND_0238,Switzerland,Aluminum_Ingot,665.29,2193.75,2152.11,1431771.93,Open_Account,FALSE,0.0189811965811965,FALSE,FALSE,0
TRX_001161,2023-07-12 00:00:00,VND_0232,United Arab Emirates,Copper_Cathode,230.64,3.84,3.83,883.69,Wire,FALSE,0.00260416666666661,FALSE,TRUE,1
TRX_007462,2023-07-12 00:00:00,VND_0075,Japan,Silver_Ingot,1748.82,24.12,24.17,42264.38,Wire,FALSE,0.00207296849087897,FALSE,FALSE,0
TRX_010546,2023-07-12 00:00:00,VND_0131,Australia,Gold_Bullion,540.36,1956.2,1970.22,1064620.77,Letter_of_Credit,FALSE,0.0071669563439321,FALSE,FALSE,0
TRX_009971,2023-07-12 00:00:00,VND_0262,Singapore,Aluminum_Ingot,49.58,2193.75,2203.28,109246.17,Letter_of_Credit,FALSE,0.00434415954415964,FALSE,FALSE,0
TRX_004673,2023-07-12 00:00:00,VND_0211,Japan,Aluminum_Ingot,25.94,2193.75,2155.04,55906.01,Letter_of_Credit,FALSE,0.0176455840455841,FALSE,FALSE,0
TRX_009357,2023-07-13 00:00:00,VND_0045,Sanctioned_Proxy_Alpha,Aluminum_Ingot,6439.63,2242,2228.91,14353352.72,Letter_of_Credit,TRUE,0.00583853702051746,FALSE,FALSE,1
TRX_010562,2023-07-13 00:00:00,VND_0101,Sanctioned_Proxy_Alpha,Silver_Ingot,930.68,24.77,25.03,23296.42,Wire,TRUE,0.0104965684295519,FALSE,FALSE,1
TRX_012318,2023-07-13 00:00:00,VND_0120,Canada,Gold_Bullion,731.16,1959.2,1927.87,1409584.7,Wire,FALSE,0.0159912209064925,FALSE,FALSE,0
TRX_010240,2023-07-13 00:00:00,VND_0156,Switzerland,Gold_Bullion,390.84,1959.2,1934.36,756025.15,Letter_of_Credit,FALSE,0.0126786443446305,FALSE,FALSE,0
TRX_012664,2023-07-13 00:00:00,VND_0203,Canada,Gold_Bullion,159.96,1959.2,1978.93,316547.53,Letter_of_Credit,FALSE,0.0100704369130257,FALSE,FALSE,0
TRX_001011,2023-07-13 00:00:00,VND_0165,Canada,Gold_Bullion,927.69,1959.2,1949.45,1808491.62,Open_Account,FALSE,0.00497652102899143,FALSE,FALSE,0
TRX_006274,2023-07-13 00:00:00,VND_0106,Sanctioned_Proxy_Beta,Copper_Cathode,589.24,3.93,3.95,2330.1,Wire,TRUE,0.00508905852417303,FALSE,TRUE,2
TRX_001918,2023-07-13 00:00:00,VND_0270,Switzerland,Gold_Bullion,1700.71,1959.2,1951.62,3319144.68,Letter_of_Credit,FALSE,0.00386892609228264,FALSE,FALSE,0
TRX_009683,2023-07-13 00:00:00,VND_0091,Sanctioned_Proxy_Beta,Copper_Cathode,87.47,3.93,3.85,337.17,Wire,TRUE,0.0203562340966921,FALSE,TRUE,2
TRX_010909,2023-07-13 00:00:00,VND_0028,Germany,Copper_Cathode,23829.275361529,3.93,4,95317.101446116,Open_Account,FALSE,0.0178117048346056,FALSE,FALSE,0
TRX_010021,2023-07-13 00:00:00,VND_0167,Switzerland,Copper_Cathode,606.97,3.93,3.99,2419.92,Letter_of_Credit,FALSE,0.0152671755725191,FALSE,TRUE,1
TRX_007913,2023-07-13 00:00:00,VND_0256,Switzerland,Gold_Bullion,676.01,1959.2,1930.67,1305141.48,Wire,FALSE,0.0145620661494487,FALSE,FALSE,0
TRX_014403,2023-07-13 00:00:00,VND_0027,United States,Copper_Cathode,506.25,3.93,3.92,1983.3,Wire,FALSE,0.00254452926208657,FALSE,TRUE,1
TRX_005327,2023-07-13 00:00:00,VND_0259,Singapore,Gold_Bullion,2991.19,1959.2,1980.39,5923719.13,Open_Account,FALSE,0.0108156390363414,FALSE,FALSE,0
TRX_007970,2023-07-13 00:00:00,VND_0015,Japan,Gold_Bullion,361.86,1959.2,1945.89,704130.56,Wire,FALSE,0.00679358922008981,FALSE,FALSE,0
TRX_003680,2023-07-13 00:00:00,VND_0023,Japan,Copper_Cathode,315.44,3.93,4,1261.58,Open_Account,FALSE,0.0178117048346056,FALSE,TRUE,1
TRX_008570,2023-07-13 00:00:00,VND_0128,United States,Gold_Bullion,1070.08,1959.2,1946.18,2082558.71,Wire,FALSE,0.00664556962025316,FALSE,FALSE,0
TRX_013380,2023-07-13 00:00:00,VND_0009,Sanctioned_Proxy_Beta,Copper_Cathode,1307.83,3.93,3.85,5039.41,Wire,TRUE,0.0203562340966921,FALSE,TRUE,2
TRX_010320,2023-07-13 00:00:00,VND_0081,Japan,Gold_Bullion,598.53,1959.2,1941.35,1161967.95,Letter_of_Credit,FALSE,0.0091108615761536,FALSE,FALSE,0
TRX_002427,2023-07-13 00:00:00,VND_0107,Singapore,Gold_Bullion,233.5,1959.2,1937.3,452352.57,Letter_of_Credit,FALSE,0.0111780318497346,FALSE,FALSE,0
TRX_011582,2023-07-13 00:00:00,VND_0026,Australia,Gold_Bullion,2023.19,1959.2,1973.56,3992882.03,Open_Account,FALSE,0.00732952225398117,FALSE,FALSE,0
TRX_011383,2023-07-13 00:00:00,VND_0190,Japan,Copper_Cathode,607.36,3.93,3.94,2391.18,Wire,FALSE,0.00254452926208646,FALSE,TRUE,1
TRX_013258,2023-07-13 00:00:00,VND_0198,Japan,Copper_Cathode,704.96,3.93,3.93,2771.16,Letter_of_Credit,FALSE,0,FALSE,TRUE,1
TRX_008496,2023-07-13 00:00:00,VND_0046,Canada,Gold_Bullion,353.59,1959.2,1976.3,698792.69,Open_Account,FALSE,0.00872805226623107,FALSE,FALSE,0
TRX_008695,2023-07-13 00:00:00,VND_0268,Singapore,Silver_Ingot,828.41,24.77,24.61,20390.61,Open_Account,FALSE,0.00645942672587808,FALSE,FALSE,0
TRX_010181,2023-07-13 00:00:00,VND_0127,Sanctioned_Proxy_Alpha,Gold_Bullion,1746.74,1959.2,1968.79,3438978.84,Letter_of_Credit,TRUE,0.0048948550428746,FALSE,FALSE,1
TRX_005018,2023-07-13 00:00:00,VND_0267,Australia,Gold_Bullion,713.69,1959.2,1950.11,1391771,Open_Account,FALSE,0.00463964883625977,FALSE,FALSE,0
TRX_011522,2023-07-13 00:00:00,VND_0210,Switzerland,Aluminum_Ingot,684.8,2242,2239.87,1533855.91,Letter_of_Credit,FALSE,0.000950044603033055,FALSE,FALSE,0
TRX_004431,2023-07-13 00:00:00,VND_0231,Singapore,Gold_Bullion,213.01,1959.2,1980.13,421788.53,Open_Account,FALSE,0.0106829318089016,FALSE,FALSE,0
TRX_011913,2023-07-13 00:00:00,VND_0003,Japan,Aluminum_Ingot,351.84,2242,2272.68,799627.34,Open_Account,FALSE,0.0136842105263157,FALSE,FALSE,0
TRX_003553,2023-07-13 00:00:00,VND_0160,Australia,Gold_Bullion,737.21,1959.2,1964.71,1448397.53,Open_Account,FALSE,0.00281237239689669,FALSE,FALSE,0
TRX_005545,2023-07-13 00:00:00,VND_0115,Canada,Gold_Bullion,930.24,1959.2,1970.07,1832634.06,Open_Account,FALSE,0.00554818293180885,FALSE,FALSE,0
TRX_010595,2023-07-13 00:00:00,VND_0213,Germany,Aluminum_Ingot,215.64,2242,2203.98,475258.71,Open_Account,FALSE,0.0169580731489741,FALSE,FALSE,0
TRX_001128,2023-07-13 00:00:00,VND_0033,Japan,Silver_Ingot,1359.3,24.77,24.82,33738.07,Open_Account,FALSE,0.00201857085183693,FALSE,FALSE,0
TRX_004289,2023-07-13 00:00:00,VND_0013,Canada,Gold_Bullion,1002.02,1959.2,1964.79,1968767.77,Wire,FALSE,0.00285320538995504,FALSE,FALSE,0
TRX_006063,2023-07-13 00:00:00,VND_0044,Switzerland,Copper_Cathode,174.18,3.93,3.95,688.7,Open_Account,FALSE,0.00508905852417303,FALSE,TRUE,1
TRX_004180,2023-07-13 00:00:00,VND_0143,Canada,Gold_Bullion,2363.1,1959.2,1944.57,4595199.8,Letter_of_Credit,FALSE,0.00746733360555334,FALSE,FALSE,0
TRX_001061,2023-07-13 00:00:00,VND_0066,Germany,Copper_Cathode,611.66,3.93,3.96,2420.22,Wire,FALSE,0.00763358778625949,FALSE,TRUE,1
TRX_013769,2023-07-13 00:00:00,VND_0183,Singapore,Aluminum_Ingot,1436.18,2242,2268,3257253.3,Letter_of_Credit,FALSE,0.0115967885816236,FALSE,FALSE,0
TRX_006545,2023-07-13 00:00:00,VND_0255,Singapore,Gold_Bullion,1856.29,1959.2,1987.84,3690005.55,Letter_of_Credit,FALSE,0.014618211514904,FALSE,FALSE,0
TRX_005095,2023-07-13 00:00:00,VND_0040,United Arab Emirates,Gold_Bullion,1405.69,1959.2,1977.47,2779697.79,Letter_of_Credit,FALSE,0.00932523478971008,FALSE,FALSE,0
TRX_001220,2023-07-13 00:00:00,VND_0267,Australia,Gold_Bullion,624.24,1959.2,1925.81,1202167.88,Open_Account,FALSE,0.0170426704777461,FALSE,FALSE,0
TRX_006173,2023-07-13 00:00:00,VND_0239,Germany,Copper_Cathode,1033.59,3.93,3.97,4105.98,Wire,FALSE,0.0101781170483461,FALSE,TRUE,1
TRX_013344,2023-07-13 00:00:00,VND_0197,Sanctioned_Proxy_Beta,Silver_Ingot,1815.82,24.77,24.34,44194.7,Letter_of_Credit,TRUE,0.0173597093257973,FALSE,FALSE,1
TRX_005759,2023-07-13 00:00:00,VND_0068,United Arab Emirates,Aluminum_Ingot,364.81,2242,2259.53,824293.64,Letter_of_Credit,FALSE,0.00781891168599474,FALSE,FALSE,0
TRX_003981,2023-07-13 00:00:00,VND_0289,Canada,Gold_Bullion,3121.52,1959.2,1960.74,6120489.88,Letter_of_Credit,FALSE,0.000786035116374012,FALSE,FALSE,0
