Transaction_ID,Date,Vendor_ID,Vendor_Country,Commodity,Volume_MT,Market_Spot_Price,Unit_Price_USD,Total_Value_USD,Payment_Method,Is_Fraud_Ground_Truth,Fraud_Type
TRX_006219,12-06-2023,VND_0190,Japan,Gold_Bullion,602.25,1955.3,1986.41,1196306.98,Wire,0,None
TRX_013350,12-06-2023,VND_0016,Sanctioned_Proxy_Alpha,Copper_Cathode,3612.89,3.75,3.7,13357.12,Wire,0,None
TRX_013618,12-06-2023,VND_0056,United States,Silver_Ingot,999.64,23.99,23.87,23862.72,Wire,0,None
TRX_010126,12-06-2023,VND_0054,Japan,Gold_Bullion,501.37,1955.3,1985.5,995465.25,Letter_of_Credit,0,None
TRX_013064,12-06-2023,VND_0145,Sanctioned_Proxy_Alpha,Copper_Cathode,279.82,3.75,3.78,1056.46,Wire,0,None
TRX_012114,12-06-2023,VND_0286,Germany,Copper_Cathode,747.22,3.75,3.7,2761.3,Open_Account,0,None
TRX_010513,12-06-2023,VND_0155,United Arab Emirates,Gold_Bullion,1524.74,1955.3,1963.03,2993108.57,Wire,0,None
TRX_014860,12-06-2023,VND_0246,Switzerland,Aluminum_Ingot,651.34,2211.25,2173.39,1415608.88,Letter_of_Credit,0,None
TRX_000789,12-06-2023,VND_0269,Sanctioned_Proxy_Alpha,Aluminum_Ingot,88.07,2211.25,2223.84,195854.71,Wire,0,None
TRX_007380,12-06-2023,VND_0058,Australia,Gold_Bullion,2219.06,1955.3,1946.03,4318352.31,Open_Account,0,None
TRX_007177,12-06-2023,VND_0229,Canada,Gold_Bullion,506.28,1955.3,1920.63,972378.01,Letter_of_Credit,0,None
TRX_002029,12-06-2023,VND_0286,Germany,Gold_Bullion,617.12,1955.3,1957.29,1207888.92,Letter_of_Credit,0,None
TRX_006319,12-06-2023,VND_0085,United States,Silver_Ingot,423.8,23.99,24.24,10271.84,Open_Account,0,None
TRX_011275,12-06-2023,VND_0092,United Arab Emirates,Copper_Cathode,251.32,3.75,3.69,927.2,Open_Account,0,None
TRX_007162,12-06-2023,VND_0277,Sanctioned_Proxy_Alpha,Aluminum_Ingot,1676.9,2211.25,2170.9,3640364.28,Letter_of_Credit,0,None
TRX_006455,12-06-2023,VND_0034,United Arab Emirates,Gold_Bullion,511.77,1955.3,1955.48,1000752.18,Wire,0,None
TRX_013856,12-06-2023,VND_0184,United Arab Emirates,Aluminum_Ingot,462.85,2211.25,2217.05,1026158.03,Open_Account,0,None
TRX_012959,12-06-2023,VND_0008,Canada,Gold_Bullion,747.74,1955.3,1932.9,1445311.85,Wire,0,None
TRX_008984,12-06-2023,VND_0168,Canada,Gold_Bullion,596.84,1955.3,1921.61,1146887.98,Open_Account,0,None
TRX_008940,12-06-2023,VND_0010,Singapore,Gold_Bullion,296.59,1955.3,1919.78,569383.02,Open_Account,0,None
TRX_002110,12-06-2023,VND_0105,Singapore,Copper_Cathode,247.31,3.75,3.75,926.99,Letter_of_Credit,0,None
TRX_006739,12-06-2023,VND_0143,Canada,Aluminum_Ingot,493.18,2211.25,2203.74,1086848.7,Open_Account,0,None
TRX_002958,12-06-2023,VND_0004,Japan,Aluminum_Ingot,1178.48,2211.25,2229.98,2627990.36,Open_Account,0,None
TRX_005894,12-06-2023,VND_0028,Germany,Copper_Cathode,1018.57,3.75,3.72,3784.88,Letter_of_Credit,0,None
TRX_006176,12-06-2023,VND_0290,Germany,Copper_Cathode,208.25,3.75,3.76,781.98,Open_Account,0,None
TRX_006030,12-06-2023,VND_0267,Australia,Gold_Bullion,747.36,1955.3,1948.36,1456119.94,Wire,0,None
TRX_012800,12-06-2023,VND_0122,Singapore,Gold_Bullion,1649.76,1955.3,1950.61,3218034.64,Letter_of_Credit,0,None
TRX_005989,12-06-2023,VND_0030,United Arab Emirates,Gold_Bullion,180.19,1955.3,1931.09,347963.07,Open_Account,0,None
TRX_002377,12-06-2023,VND_0014,Japan,Copper_Cathode,400.48,3.75,3.77,1511.2,Open_Account,0,None
TRX_005307,12-06-2023,VND_0071,Canada,Aluminum_Ingot,1280.53,2211.25,2212.78,2833521.91,Wire,0,None
TRX_001413,12-06-2023,VND_0094,Switzerland,Gold_Bullion,1139.42,1955.3,1926.52,2195115.92,Open_Account,0,None
TRX_003317,12-06-2023,VND_0174,Germany,Aluminum_Ingot,714.54,2211.25,2217.84,1584741.98,Wire,0,None
TRX_003321,12-06-2023,VND_0091,Sanctioned_Proxy_Beta,Gold_Bullion,334.65,1955.3,1992.69,666862.42,Open_Account,0,None
TRX_005241,12-06-2023,VND_0215,Sanctioned_Proxy_Beta,Gold_Bullion,120.49,1955.3,1917.3,231024.92,Letter_of_Credit,0,None
TRX_002682,12-06-2023,VND_0023,Japan,Silver_Ingot,3232.29,23.99,23.57,76186.22,Open_Account,0,None
TRX_003349,12-06-2023,VND_0176,Sanctioned_Proxy_Alpha,Aluminum_Ingot,50000,2211.25,2220.38,111019000,Letter_of_Credit,1,Ghost_Shipment
TRX_004668,13-06-2023,VND_0230,United States,Silver_Ingot,1008.01,23.76,23.57,23763.16,Wire,0,None
TRX_007437,13-06-2023,VND_0261,Germany,Gold_Bullion,587.92,1944.6,1943.41,1142563.11,Letter_of_Credit,0,None
TRX_013685,13-06-2023,VND_0230,United States,Gold_Bullion,756.69,1944.6,1915.69,1449589.09,Wire,0,None
TRX_012437,13-06-2023,VND_0267,Australia,Silver_Ingot,749.17,23.76,23.97,17955.82,Letter_of_Credit,0,None
TRX_001204,13-06-2023,VND_0233,Canada,Gold_Bullion,967.37,1944.6,1928.38,1865464.28,Open_Account,0,None
TRX_012696,13-06-2023,VND_0113,Canada,Copper_Cathode,21778.58007,3.83,3.87,84283.10487,Open_Account,1,Fabricated_Invoice
TRX_001629,13-06-2023,VND_0116,Germany,Copper_Cathode,670.45,3.83,3.79,2542.29,Open_Account,0,None
TRX_007313,13-06-2023,VND_0233,Canada,Gold_Bullion,428.67,1944.6,1972.72,845638.83,Letter_of_Credit,0,None
TRX_006604,13-06-2023,VND_0030,United Arab Emirates,Copper_Cathode,922.31,3.83,3.89,3586.64,Wire,0,None
TRX_007367,13-06-2023,VND_0142,Sanctioned_Proxy_Alpha,Gold_Bullion,253.18,1944.6,1940.77,491357.16,Letter_of_Credit,0,None
TRX_001465,13-06-2023,VND_0053,Sanctioned_Proxy_Beta,Aluminum_Ingot,523.55,2220.75,2200.43,1152037.32,Wire,0,None
TRX_000771,13-06-2023,VND_0224,United Arab Emirates,Copper_Cathode,660.67,3.83,3.85,2546.34,Wire,0,None
TRX_014383,13-06-2023,VND_0090,Japan,Gold_Bullion,224.87,1944.6,1953.66,439311.14,Wire,0,None
TRX_008799,13-06-2023,VND_0214,Sanctioned_Proxy_Beta,Aluminum_Ingot,211,2220.75,2212.62,466860.96,Wire,0,None
TRX_000824,13-06-2023,VND_0077,Switzerland,Silver_Ingot,1080.11,23.76,23.98,25899.5,Open_Account,0,None
TRX_012277,13-06-2023,VND_0264,Singapore,Copper_Cathode,767.8,3.83,3.89,2985.69,Letter_of_Credit,0,None
TRX_010452,13-06-2023,VND_0082,United Arab Emirates,Silver_Ingot,1246.48,23.76,23.34,29088.45,Open_Account,0,None
TRX_013012,13-06-2023,VND_0235,Japan,Copper_Cathode,307.72,3.83,3.79,1165.47,Wire,0,None
TRX_014374,13-06-2023,VND_0150,Germany,Copper_Cathode,257.86,3.83,3.8,979.74,Wire,0,None
TRX_005403,13-06-2023,VND_0191,Canada,Gold_Bullion,1102.88,1944.6,1921.12,2118762.87,Open_Account,0,None
TRX_013670,13-06-2023,VND_0078,Singapore,Aluminum_Ingot,1799.68,2220.75,2187.51,3936814.17,Letter_of_Credit,0,None
TRX_012609,13-06-2023,VND_0050,Australia,Gold_Bullion,306.12,1944.6,1962.68,600817.78,Wire,0,None
TRX_001081,13-06-2023,VND_0020,Japan,Silver_Ingot,717.07,23.76,24.15,17317.12,Open_Account,0,None
TRX_000675,13-06-2023,VND_0145,Sanctioned_Proxy_Alpha,Gold_Bullion,460.27,1944.6,1978.11,910472.75,Letter_of_Credit,0,None
TRX_001769,13-06-2023,VND_0243,Switzerland,Silver_Ingot,1214.04,23.76,23.93,29049.27,Letter_of_Credit,0,None
TRX_005392,13-06-2023,VND_0283,Switzerland,Silver_Ingot,1219.02,23.76,23.93,29177.25,Letter_of_Credit,0,None
TRX_000126,13-06-2023,VND_0230,United States,Aluminum_Ingot,180.28,2220.75,2255.66,406659.21,Wire,0,None
TRX_000828,13-06-2023,VND_0253,Japan,Silver_Ingot,372.19,23.76,23.51,8750.52,Letter_of_Credit,0,None
TRX_002686,13-06-2023,VND_0163,Japan,Aluminum_Ingot,331.29,2220.75,2254.52,746900.24,Open_Account,0,None
TRX_003674,13-06-2023,VND_0004,Japan,Gold_Bullion,1079.93,1944.6,1940.83,2095955.86,Wire,0,None
TRX_001612,13-06-2023,VND_0167,Switzerland,Gold_Bullion,560.64,1944.6,1918.77,1075727.99,Wire,0,None
TRX_006020,13-06-2023,VND_0272,Japan,Gold_Bullion,891.12,1944.6,1957.09,1743996.71,Open_Account,0,None
TRX_004656,13-06-2023,VND_0244,Japan,Silver_Ingot,97.34,23.76,24.01,2337.6,Letter_of_Credit,0,None
TRX_013770,13-06-2023,VND_0030,United Arab Emirates,Aluminum_Ingot,500.94,2220.75,2183.98,1094049.62,Open_Account,0,None
TRX_014922,13-06-2023,VND_0000,Canada,Gold_Bullion,2680.63,1944.6,1948.41,5222970.16,Open_Account,0,None
TRX_014300,14-06-2023,VND_0299,Sanctioned_Proxy_Beta,Aluminum_Ingot,624.39,2243.75,2268.63,1416517.33,Open_Account,0,None
TRX_004609,14-06-2023,VND_0100,Japan,Gold_Bullion,602.89,1955.3,1917.49,1156030.56,Letter_of_Credit,0,None
TRX_001915,14-06-2023,VND_0203,Canada,Gold_Bullion,199.65,1955.3,1935.03,386325.74,Wire,0,None
TRX_011538,14-06-2023,VND_0133,Canada,Gold_Bullion,117.12,1955.3,1974.42,231247.92,Open_Account,0,None
TRX_000602,14-06-2023,VND_0083,United States,Gold_Bullion,907.38,1955.3,1963.51,1781655.71,Letter_of_Credit,0,None
TRX_002512,14-06-2023,VND_0200,Canada,Gold_Bullion,1983.37,1955.3,1924.83,3817665.64,Wire,0,None
TRX_011788,14-06-2023,VND_0125,Sanctioned_Proxy_Alpha,Gold_Bullion,893.41,1955.3,1970.97,1760885.1,Letter_of_Credit,0,None
TRX_007782,14-06-2023,VND_0114,United States,Silver_Ingot,287.51,24.04,23.76,6831.29,Open_Account,0,None
TRX_003150,14-06-2023,VND_0078,Singapore,Aluminum_Ingot,426.15,2243.75,2273.94,969031.56,Wire,0,None
TRX_004106,14-06-2023,VND_0285,Sanctioned_Proxy_Alpha,Gold_Bullion,1057.86,1955.3,1942.91,2055327.38,Open_Account,0,None
TRX_000091,14-06-2023,VND_0117,Germany,Copper_Cathode,197.26,3.87,3.86,761.56,Letter_of_Credit,0,None
TRX_008473,14-06-2023,VND_0021,Sanctioned_Proxy_Alpha,Aluminum_Ingot,186.32,2243.75,2232.04,415865.09,Open_Account,0,None
TRX_000735,14-06-2023,VND_0234,Japan,Aluminum_Ingot,654.32,2243.75,2208.08,1444795.43,Open_Account,0,None
TRX_007181,14-06-2023,VND_0285,Sanctioned_Proxy_Alpha,Copper_Cathode,332.52,3.87,3.85,1278.84,Open_Account,0,None
TRX_000335,14-06-2023,VND_0034,United Arab Emirates,Gold_Bullion,5800.55,1955.3,1984.21,11509491.18,Letter_of_Credit,0,None
TRX_008725,14-06-2023,VND_0199,United States,Gold_Bullion,1245.12,1955.3,1920.44,2391179.97,Wire,0,None
TRX_001464,14-06-2023,VND_0027,United States,Copper_Cathode,353.41,3.87,3.83,1352.53,Open_Account,0,None
TRX_001037,14-06-2023,VND_0278,United States,Aluminum_Ingot,194.63,2243.75,2220.14,432105.81,Open_Account,0,None
TRX_012749,14-06-2023,VND_0239,Germany,Copper_Cathode,748.75,3.87,3.87,2893.98,Open_Account,0,None
TRX_011287,14-06-2023,VND_0122,Singapore,Gold_Bullion,3900.42,1955.3,1945.53,7588387.06,Open_Account,0,None
TRX_005693,14-06-2023,VND_0053,Sanctioned_Proxy_Beta,Gold_Bullion,3498.84,1955.3,1924.61,6733913.62,Open_Account,0,None
TRX_001814,14-06-2023,VND_0056,United States,Gold_Bullion,482.47,1955.3,1975.39,953074.28,Wire,0,None
TRX_007348,14-06-2023,VND_0031,Australia,Silver_Ingot,367.97,24.04,24.29,8938.11,Wire,0,None
TRX_001714,14-06-2023,VND_0267,Australia,Gold_Bullion,169.77,1955.3,1937.27,328887.2,Letter_of_Credit,0,None
TRX_008435,14-06-2023,VND_0264,Singapore,Aluminum_Ingot,1239.29,2243.75,2240.24,2776314.21,Open_Account,0,None
TRX_011809,14-06-2023,VND_0143,Canada,Aluminum_Ingot,577.11,2243.75,2261.65,1305225.48,Wire,0,None
TRX_005837,14-06-2023,VND_0119,Sanctioned_Proxy_Beta,Gold_Bullion,2201.74,1955.3,1981.58,4362923.1,Wire,0,None
TRX_013388,14-06-2023,VND_0046,Canada,Gold_Bullion,644.6,1955.3,1966.25,1267446.98,Open_Account,0,None
TRX_012156,14-06-2023,VND_0085,United States,Aluminum_Ingot,193.78,2243.75,2266.32,439171.48,Wire,0,None
TRX_007584,14-06-2023,VND_0247,Sanctioned_Proxy_Alpha,Gold_Bullion,1428.97,1955.3,1973.7,2820342.08,Open_Account,0,None
TRX_007735,14-06-2023,VND_0157,United States,Copper_Cathode,218.3,3.87,3.91,853.41,Open_Account,0,None
TRX_011015,14-06-2023,VND_0073,Germany,Aluminum_Ingot,131.92,2243.75,2286.42,301615.1,Wire,0,None
TRX_012491,14-06-2023,VND_0112,Switzerland,Aluminum_Ingot,152.28,2243.75,2276.24,346633.1,Wire,0,None
TRX_002615,14-06-2023,VND_0059,Canada,Gold_Bullion,1377.58,1955.3,1943.14,2676831.38,Wire,0,None
TRX_001963,14-06-2023,VND_0121,Singapore,Silver_Ingot,276.43,24.04,24.05,6647.52,Open_Account,0,None
TRX_012469,14-06-2023,VND_0268,Singapore,Silver_Ingot,479.26,24.04,23.79,11403.51,Open_Account,0,None
TRX_004922,14-06-2023,VND_0011,United States,Aluminum_Ingot,850.65,2243.75,2217.9,1886658.44,Open_Account,0,None
TRX_008612,14-06-2023,VND_0142,Sanctioned_Proxy_Alpha,Gold_Bullion,1753.63,1955.3,1989.74,3489253.65,Open_Account,0,None
TRX_011860,14-06-2023,VND_0234,Japan,Gold_Bullion,1064.74,1955.3,1947.48,2073559.06,Open_Account,0,None
TRX_007087,14-06-2023,VND_0166,Canada,Gold_Bullion,539.53,1955.3,1926.79,1039556.66,Wire,0,None
TRX_000279,15-06-2023,VND_0281,United States,Gold_Bullion,1651.46,1957.8,1965.92,3246632.83,Wire,0,None
TRX_006029,15-06-2023,VND_0140,Sanctioned_Proxy_Alpha,Copper_Cathode,525.49,3.9,3.86,2028.05,Open_Account,0,None
TRX_006482,15-06-2023,VND_0093,Japan,Aluminum_Ingot,1408.32,2227.75,2195.02,3091280.62,Open_Account,0,None
TRX_001593,15-06-2023,VND_0101,Sanctioned_Proxy_Alpha,Silver_Ingot,341.62,23.89,23.54,8043.03,Wire,0,None
TRX_013226,15-06-2023,VND_0187,Switzerland,Aluminum_Ingot,1666.62,2227.75,2198.83,3664611.46,Open_Account,0,None
TRX_002741,15-06-2023,VND_0036,Canada,Aluminum_Ingot,134.31,2227.75,2244.83,301498.11,Letter_of_Credit,0,None
TRX_002157,15-06-2023,VND_0260,United States,Copper_Cathode,1327.28,3.9,3.83,5089.66,Wire,0,None
TRX_014797,15-06-2023,VND_0036,Canada,Gold_Bullion,4778.56,1957.8,1975.8,9441470.28,Wire,0,None
TRX_010584,15-06-2023,VND_0117,Germany,Copper_Cathode,718.64,3.9,3.96,2847.7,Wire,0,None
TRX_002461,15-06-2023,VND_0212,Sanctioned_Proxy_Alpha,Silver_Ingot,8383.81,23.89,23.56,197562.49,Wire,0,None
TRX_005431,15-06-2023,VND_0123,Sanctioned_Proxy_Beta,Gold_Bullion,313.98,1957.8,1986.1,623597.07,Letter_of_Credit,0,None
TRX_005387,15-06-2023,VND_0288,Sanctioned_Proxy_Alpha,Silver_Ingot,860.48,23.89,23.82,20499.71,Wire,0,None
TRX_007396,15-06-2023,VND_0246,Switzerland,Aluminum_Ingot,113.8,2227.75,2246.11,255599.33,Letter_of_Credit,0,None
TRX_003554,15-06-2023,VND_0144,Australia,Gold_Bullion,310.52,1957.8,1963.48,609690.41,Open_Account,0,None
TRX_005314,15-06-2023,VND_0241,Germany,Gold_Bullion,145.2,1957.8,1934.6,280901.51,Letter_of_Credit,0,None
TRX_014842,15-06-2023,VND_0171,Germany,Copper_Cathode,388.01,3.9,3.96,1535.91,Letter_of_Credit,0,None
TRX_007464,15-06-2023,VND_0005,Germany,Copper_Cathode,900.16,3.9,3.88,3492.81,Letter_of_Credit,0,None
TRX_007491,15-06-2023,VND_0124,Switzerland,Copper_Cathode,313.66,3.9,3.88,1216.67,Letter_of_Credit,0,None
TRX_006813,15-06-2023,VND_0205,United Arab Emirates,Gold_Bullion,1573.58,1957.8,1919.56,3020590.57,Open_Account,0,None
TRX_006754,15-06-2023,VND_0183,Singapore,Copper_Cathode,4467.06,3.9,3.83,17089.39,Open_Account,0,None
TRX_004153,15-06-2023,VND_0118,Singapore,Copper_Cathode,516.21,3.9,3.89,2005.99,Letter_of_Credit,0,None
TRX_002785,15-06-2023,VND_0291,Canada,Silver_Ingot,338.61,23.89,23.77,8047.32,Open_Account,0,None
TRX_003709,15-06-2023,VND_0001,United States,Silver_Ingot,4708.27,23.89,24.34,114619.82,Open_Account,0,None
TRX_000299,15-06-2023,VND_0203,Canada,Gold_Bullion,87.06,1957.8,1927.72,167831.71,Wire,0,None
TRX_008089,15-06-2023,VND_0138,United States,Silver_Ingot,1678.9,23.89,23.84,40029.65,Wire,0,None
TRX_013115,15-06-2023,VND_0158,Canada,Gold_Bullion,529.88,1957.8,1968.96,1043304.94,Letter_of_Credit,0,None
TRX_014854,15-06-2023,VND_0142,Sanctioned_Proxy_Alpha,Copper_Cathode,1168.34,3.9,3.94,4599.9,Wire,0,None
TRX_010110,15-06-2023,VND_0057,Japan,Copper_Cathode,172.84,3.9,3.94,681.19,Letter_of_Credit,0,None
TRX_002554,15-06-2023,VND_0080,Sanctioned_Proxy_Alpha,Copper_Cathode,199.03,3.9,3.91,778.9,Wire,0,None
TRX_010256,15-06-2023,VND_0133,Canada,Gold_Bullion,796.12,1957.8,1930.27,1536720.3,Wire,0,None
TRX_002024,15-06-2023,VND_0135,Singapore,Aluminum_Ingot,635.36,2227.75,2236.38,1420901.26,Wire,0,None
TRX_005067,15-06-2023,VND_0072,Sanctioned_Proxy_Beta,Aluminum_Ingot,187.42,2227.75,2271.84,425783.49,Wire,0,None
TRX_008772,15-06-2023,VND_0137,Switzerland,Copper_Cathode,114.43,3.9,3.83,437.79,Wire,0,None
TRX_012608,15-06-2023,VND_0151,Sanctioned_Proxy_Alpha,Silver_Ingot,280.9,23.89,23.75,6672.3,Open_Account,0,None
TRX_003074,15-06-2023,VND_0227,Switzerland,Copper_Cathode,1635.78,3.9,3.86,6311.94,Letter_of_Credit,0,None
TRX_002511,15-06-2023,VND_0045,Sanctioned_Proxy_Alpha,Silver_Ingot,429.61,23.89,23.8,10226.81,Open_Account,0,None
TRX_001586,15-06-2023,VND_0100,Japan,Silver_Ingot,602.83,23.89,23.47,14148.43,Open_Account,0,None
TRX_006273,15-06-2023,VND_0184,United Arab Emirates,Gold_Bullion,156.46,1957.8,2987.666318,467450.2721,Wire,1,Over_Invoicing
TRX_013081,15-06-2023,VND_0098,Australia,Gold_Bullion,487.53,1957.8,1939.9,945755.25,Wire,0,None
TRX_011042,15-06-2023,VND_0237,Sanctioned_Proxy_Alpha,Copper_Cathode,526.18,3.9,3.92,2061.31,Letter_of_Credit,0,None
TRX_007770,15-06-2023,VND_0043,United States,Copper_Cathode,927.57,3.9,3.96,3673.14,Open_Account,0,None
TRX_006127,15-06-2023,VND_0151,Sanctioned_Proxy_Alpha,Silver_Ingot,143.28,23.89,24,3438.92,Letter_of_Credit,0,None
TRX_007467,15-06-2023,VND_0213,Germany,Gold_Bullion,2798.61,1957.8,1962.94,5493492.51,Letter_of_Credit,0,None
TRX_004611,16-06-2023,VND_0178,Singapore,Copper_Cathode,415.8,3.88,3.91,1626.65,Open_Account,0,None
TRX_000490,16-06-2023,VND_0289,Canada,Silver_Ingot,510.84,24.08,23.96,12240.41,Wire,0,None
TRX_003547,16-06-2023,VND_0053,Sanctioned_Proxy_Beta,Aluminum_Ingot,136.47,2252.5,2210.82,301721.15,Wire,0,None
TRX_009817,16-06-2023,VND_0232,United Arab Emirates,Gold_Bullion,906.55,1958.4,1927.62,1747492.18,Wire,0,None
TRX_000536,16-06-2023,VND_0274,Japan,Silver_Ingot,352.66,24.08,24.34,8584.57,Wire,0,None
TRX_000200,16-06-2023,VND_0022,Singapore,Copper_Cathode,190.13,3.88,3.84,729.15,Open_Account,0,None
TRX_009029,16-06-2023,VND_0104,Sanctioned_Proxy_Beta,Aluminum_Ingot,277.45,2252.5,2220.28,616011.4,Open_Account,0,None
TRX_011340,16-06-2023,VND_0053,Sanctioned_Proxy_Beta,Copper_Cathode,216.47,3.88,3.84,831.62,Open_Account,0,None
TRX_012972,16-06-2023,VND_0085,United States,Copper_Cathode,946.86,3.88,3.82,3618.06,Wire,0,None
TRX_007613,16-06-2023,VND_0177,Sanctioned_Proxy_Beta,Silver_Ingot,661.54,24.08,24.3,16074.85,Wire,0,None
TRX_011530,16-06-2023,VND_0113,Canada,Gold_Bullion,647.68,1958.4,1920.57,1243917.79,Letter_of_Credit,0,None
TRX_004882,16-06-2023,VND_0204,United States,Copper_Cathode,565.75,3.88,3.92,2219.74,Letter_of_Credit,0,None
TRX_004340,16-06-2023,VND_0102,Sanctioned_Proxy_Alpha,Gold_Bullion,50000,1958.4,1965.21,98260500,Open_Account,1,Ghost_Shipment
TRX_014459,16-06-2023,VND_0235,Japan,Silver_Ingot,667.58,24.08,23.59,15751.33,Open_Account,0,None
TRX_014953,16-06-2023,VND_0281,United States,Copper_Cathode,4459.15,3.88,3.85,17185.05,Wire,0,None
TRX_004400,16-06-2023,VND_0102,Sanctioned_Proxy_Alpha,Gold_Bullion,756.96,1958.4,1951.36,1477097.03,Open_Account,0,None
TRX_002401,16-06-2023,VND_0043,United States,Aluminum_Ingot,387.42,2252.5,2285.32,885383.18,Letter_of_Credit,0,None
TRX_002333,16-06-2023,VND_0220,Japan,Aluminum_Ingot,3101.31,2252.5,2240.03,6947037.46,Wire,0,None
TRX_008959,16-06-2023,VND_0115,Canada,Gold_Bullion,838.95,1958.4,1986.92,1666924.59,Letter_of_Credit,0,None
TRX_011667,16-06-2023,VND_0073,Germany,Copper_Cathode,790.12,3.88,3.85,3039.76,Letter_of_Credit,0,None
TRX_002469,16-06-2023,VND_0287,United States,Aluminum_Ingot,919.6,2252.5,2208.81,2031230.09,Wire,0,None
TRX_001207,16-06-2023,VND_0031,Australia,Gold_Bullion,286.43,1958.4,1948.69,558165.12,Wire,0,None
TRX_013850,16-06-2023,VND_0138,United States,Gold_Bullion,195.79,1958.4,1932.47,378363.05,Wire,0,None
TRX_002906,16-06-2023,VND_0100,Japan,Aluminum_Ingot,180.1,2252.5,2248.29,404925.62,Open_Account,0,None
TRX_003200,16-06-2023,VND_0000,Canada,Gold_Bullion,413.25,1958.4,1937.08,800495.55,Wire,0,None
TRX_001269,16-06-2023,VND_0006,Canada,Silver_Ingot,631.82,24.08,23.78,15027.43,Letter_of_Credit,0,None
TRX_002551,16-06-2023,VND_0002,Australia,Gold_Bullion,1436.35,1958.4,1985.41,2851752.45,Wire,0,None
TRX_000566,16-06-2023,VND_0011,United States,Gold_Bullion,421.72,1958.4,1932.7,815064.71,Letter_of_Credit,0,None
TRX_004062,16-06-2023,VND_0205,United Arab Emirates,Gold_Bullion,998.9,1958.4,1933.45,1931326.07,Wire,0,None
TRX_000893,16-06-2023,VND_0110,Germany,Silver_Ingot,351.64,24.08,24.56,8634.72,Open_Account,0,None
TRX_014376,16-06-2023,VND_0001,United States,Silver_Ingot,461.07,24.08,24.55,11318.24,Open_Account,0,None
TRX_010224,16-06-2023,VND_0001,United States,Copper_Cathode,823.19,3.88,3.88,3190.32,Letter_of_Credit,0,None
TRX_010699,16-06-2023,VND_0026,Australia,Gold_Bullion,344.2,1958.4,1974.71,679695.26,Letter_of_Credit,0,None
TRX_001687,16-06-2023,VND_0197,Sanctioned_Proxy_Beta,Aluminum_Ingot,695.67,2252.5,2284.63,1589355.5,Open_Account,0,None
TRX_006472,16-06-2023,VND_0284,Sanctioned_Proxy_Alpha,Silver_Ingot,1491.91,24.08,24.18,36076.94,Wire,0,None
TRX_011571,16-06-2023,VND_0256,Switzerland,Copper_Cathode,98.48,3.88,3.92,385.7,Letter_of_Credit,0,None
TRX_004027,16-06-2023,VND_0130,Sanctioned_Proxy_Alpha,Silver_Ingot,879.25,24.08,23.68,20821.19,Open_Account,0,None
TRX_004730,16-06-2023,VND_0283,Switzerland,Gold_Bullion,554.91,1958.4,1924.21,1067769.39,Open_Account,0,None
TRX_010855,16-06-2023,VND_0032,Germany,Silver_Ingot,324.17,24.08,23.76,7701.97,Open_Account,0,None
TRX_006375,16-06-2023,VND_0073,Germany,Copper_Cathode,992.76,3.88,3.85,3825.17,Wire,0,None
TRX_008090,17-06-2023,VND_0151,Sanctioned_Proxy_Alpha,Copper_Cathode,168.55,3.88,3.92,661.15,Letter_of_Credit,0,None
TRX_013375,17-06-2023,VND_0055,Canada,Copper_Cathode,1473.19,3.88,3.89,5730.53,Letter_of_Credit,0,None
TRX_013916,17-06-2023,VND_0240,Singapore,Copper_Cathode,1469.02,3.88,3.88,5705.24,Letter_of_Credit,0,None
TRX_012190,17-06-2023,VND_0062,Singapore,Aluminum_Ingot,370.76,2252.5,2282.49,846254.58,Letter_of_Credit,0,None
TRX_007434,17-06-2023,VND_0088,Australia,Gold_Bullion,9825.57,1958.4,1947.13,19131698.34,Wire,0,None
TRX_005982,17-06-2023,VND_0182,Australia,Gold_Bullion,435.15,1958.4,1931.51,840497.61,Wire,0,None
TRX_010899,17-06-2023,VND_0143,Canada,Gold_Bullion,1173.11,1958.4,1984.39,2327912.31,Letter_of_Credit,0,None
TRX_006710,17-06-2023,VND_0053,Sanctioned_Proxy_Beta,Copper_Cathode,91.76,3.88,3.89,356.91,Wire,0,None
TRX_012429,17-06-2023,VND_0200,Canada,Gold_Bullion,446.99,1958.4,1943.33,868648.36,Wire,0,None
TRX_008030,17-06-2023,VND_0289,Canada,Aluminum_Ingot,629.83,2252.5,2260.92,1423984.29,Wire,0,None
TRX_014873,17-06-2023,VND_0184,United Arab Emirates,Silver_Ingot,285.74,24.08,24.15,6900.38,Letter_of_Credit,0,None
TRX_005870,17-06-2023,VND_0261,Germany,Copper_Cathode,3041.8,3.88,3.9,11866.43,Open_Account,0,None
TRX_002856,17-06-2023,VND_0089,Canada,Gold_Bullion,301.23,1958.4,1930.46,581507.45,Wire,0,None
TRX_010618,17-06-2023,VND_0131,Australia,Gold_Bullion,111.62,1958.4,1939.77,216524.38,Wire,0,None
TRX_010861,17-06-2023,VND_0114,United States,Copper_Cathode,1506.2,3.88,3.88,5848.32,Open_Account,0,None
TRX_007995,17-06-2023,VND_0146,Sanctioned_Proxy_Beta,Aluminum_Ingot,340.55,2252.5,2254.91,767901.44,Open_Account,0,None
TRX_002592,17-06-2023,VND_0163,Japan,Copper_Cathode,336.18,3.88,3.88,1306.02,Letter_of_Credit,0,None
